0.466812,-0.022317,0.000000
0.467402,-0.022195,0.011498
0.469165,-0.021829,0.022870
0.472083,-0.021225,0.033992
0.476124,-0.020388,0.044741
0.481242,-0.019327,0.055000
0.487383,-0.018055,0.064656
0.494478,-0.016585,0.073604
0.502450,-0.014933,0.081746
0.511212,-0.013118,0.088992
0.520668,-0.011159,0.095263
0.530713,-0.009077,0.100490
0.541239,-0.006896,0.104616
0.552129,-0.004640,0.107596
0.563265,-0.002333,0.109397
0.574524,-0.000000,0.110000
0.585783,0.002333,0.109397
0.596919,0.004640,0.107596
0.607809,0.006896,0.104616
0.618334,0.009077,0.100490
0.628380,0.011159,0.095263
0.637836,0.013118,0.088992
0.646597,0.014933,0.081746
0.654570,0.016585,0.073604
0.661665,0.018055,0.064656
0.667805,0.019327,0.055000
0.672924,0.020388,0.044741
0.676964,0.021225,0.033992
0.679882,0.021829,0.022870
0.681646,0.022195,0.011498
0.682236,0.022317,0.000000
0.681646,0.022195,-0.011498
0.679882,0.021829,-0.022870
0.676964,0.021225,-0.033992
0.672924,0.020388,-0.044741
0.667805,0.019327,-0.055000
0.661665,0.018055,-0.064656
0.654570,0.016585,-0.073604
0.646597,0.014933,-0.081746
0.637836,0.013118,-0.088992
0.628380,0.011159,-0.095263
0.618334,0.009077,-0.100490
0.607809,0.006896,-0.104616
0.596919,0.004640,-0.107596
0.585783,0.002333,-0.109397
0.574524,0.000000,-0.110000
0.563265,-0.002333,-0.109397
0.552129,-0.004640,-0.107596
0.541239,-0.006896,-0.104616
0.530713,-0.009077,-0.100490
0.520668,-0.011159,-0.095263
0.511212,-0.013118,-0.088992
0.502450,-0.014933,-0.081746
0.494478,-0.016585,-0.073604
0.487383,-0.018055,-0.064656
0.481242,-0.019327,-0.055000
0.476124,-0.020388,-0.044741
0.472083,-0.021225,-0.033992
0.469165,-0.021829,-0.022870
0.467402,-0.022195,-0.011498
0.466812,-0.022317,-0.000000
